x,y,colour
328.125,250.4375,-13532483
377.9375,225.875,-13524140
284.25,308.9375,-79826
323.46875,258.3125,-13524140
382.375,237.71875,-13532483
331.6875,298.21875,-13524140
419.78125,127.28125,-79826
318.71875,245.0625,-13524140
287.9375,253.875,-13524140
287.9375,253.875,-13524140
303.5,280.8125,-13524140
303.5,280.8125,-13524140
283.96875,309.46875,-79826
284.875,309.0,-79826
342.84375,224.96875,-2286473
309.40625,258.5625,-13532483
344.09375,220.875,-13532483
283.84375,309.46875,-2286473
327.9375,250.375,-13524140
336.625,180.3125,-79826
362.34375,118.40625,-79826
331.25,195.4375,-79826
379.40625,224.5625,-13524140
328.0,250.375,-79826
327.9375,250.4375,-4226771
316.4375,240.53125,-13532483
106.625,302.9375,-79826
107.25,303.4375,-79826
307.78125,244.84375,-79826
397.90625,186.59375,-13532483
340.03125,201.53125,-79826
327.21875,240.96875,-13524140
279.40625,144.53125,-79826
289.75,251.53125,-13524140
231.34375,227.15625,-79826
397.78125,256.15625,-79826
312.46875,248.15625,-2286473
217.34375,185.6875,-4226771
392.75,257.96875,-13532483
302.03125,256.4375,-79826
327.71875,240.53125,-13532483
354.59375,213.125,-2286473
354.8125,214.28125,-13532483
221.65625,218.59375,-2286473
355.09375,214.53125,-13524140
338.4375,293.65625,-13532483
274.71875,177.3125,-2286473
375.5625,203.65625,-13524140
375.78125,203.65625,-13524140
291.09375,264.96875,-2286473
284.59375,309.46875,-79826
320.6875,253.15625,-13532483
283.96875,309.28125,-79826
232.65625,202.96875,-13524140
321.03125,248.53125,-13524140
338.03125,293.4375,-79826
348.03125,162.28125,-13524140
354.8125,214.28125,-13532483
334.75,236.09375,-79826
354.8125,214.28125,-13532483
354.8125,214.28125,-13532483
333.5625,236.59375,-79826
319.65625,222.78125,-13524140
315.375,257.90625,-13524140
333.6875,233.875,-79826
289.90625,303.28125,-13524140
333.71875,233.59375,-79826
333.71875,233.59375,-79826
437.03125,228.96875,-13524140
354.8125,214.28125,-13532483
400.0,255.78125,-4226771
107.1875,303.375,-79826
304.03125,246.46875,-2286473
332.09375,225.03125,-79826
329.09375,247.03125,-2286473
292.46875,248.5,-13524140
319.96875,255.9375,-13532483
243.125,350.5625,-13532483
354.8125,214.28125,-13532483
310.53125,245.78125,-13524140
106.625,301.625,-79826
328.0,287.5,-79826
371.3125,213.9375,-13524140
342.84375,165.5625,-79826
214.0,284.0,-2286473
346.15625,219.53125,-79826
249.15625,387.75,-79826
331.90625,252.53125,-79826
261.5,266.5625,-13524140
280.0,222.5625,-13524140
339.46875,271.1875,-79826
302.3125,135.9375,-79826
399.875,256.0,-79826
342.53125,231.15625,-13524140
400.96875,256.28125,-79826
335.59375,243.375,-13532483
258.96875,280.15625,-13532483
326.0625,273.28125,-13524140
93.75,303.375,-13524140
320.28125,253.0,-13524140
95.875,351.25,-13532483
339.84375,221.5625,-2286473
105.9375,303.34375,-79826
105.9375,303.34375,-79826
315.375,252.46875,-2286473
381.34375,244.9375,-2286473
400.0625,256.0,-79826
315.3125,252.46875,-13532483
315.3125,252.46875,-2286473
284.75,309.0,-79826
317.53125,259.28125,-79826
310.53125,258.96875,-13532483
400.125,256.0,-79826
305.15625,132.96875,-79826
349.25,224.75,-13532483
330.9375,244.9375,-79826
309.125,264.6875,-13532483
300.21875,267.4375,-13524140
106.6875,302.9375,-79826
332.4375,246.53125,-13524140
399.375,254.5,-13524140
314.78125,251.84375,-13532483
339.125,234.78125,-79826
312.65625,228.0,-79826
312.65625,228.0,-79826
311.4375,252.1875,-13524140
312.65625,228.0,-79826
291.5625,243.875,-79826
322.5,231.4375,-13524140
322.5,231.5,-13524140
332.53125,293.59375,-13524140
312.40625,248.09375,-4226771
332.46875,256.125,-79826
370.1875,212.34375,-13524140
305.34375,133.25,-4226771
315.65625,230.25,-13524140
283.84375,309.125,-79826
376.53125,228.625,-13524140
339.1875,234.78125,-79826
339.1875,234.78125,-79826
332.375,254.5,-13524140
382.9375,242.0,-13524140
333.0625,237.21875,-79826
338.4375,222.9375,-13524140
97.34375,341.9375,-79826
335.8125,233.65625,-79826
335.9375,233.4375,-79826
399.375,254.5,-2286473
354.125,203.6875,-13532483
339.84375,229.34375,-79826
299.9375,250.5,-79826
287.34375,250.90625,-13532483
319.375,242.1875,-13524140
321.3125,329.71875,-13524140
322.625,231.75,-13524140
335.9375,233.25,-79826
343.03125,233.875,-13524140
334.8125,237.21875,-79826
223.1875,218.0625,-2286473
327.9375,250.375,-79826
327.78125,250.65625,-4226771
319.71875,222.78125,-13524140
339.1875,234.78125,-13524140
107.4375,303.0,-79826
107.09375,302.71875,-79826
336.84375,239.28125,-79826
342.84375,238.78125,-2286473
327.3125,241.46875,-13532483
312.59375,248.1875,-13524140
345.8125,223.0,-2286473
337.3125,244.21875,-13524140
284.28125,308.875,-79826
274.65625,177.15625,-13532483
382.65625,252.1875,-79826
386.625,239.78125,-79826
310.8125,270.65625,-79826
319.21875,267.09375,-13524140
281.0,238.3125,-13532483
382.375,237.71875,-13532483
328.0625,250.4375,-79826
259.40625,279.8125,-13524140
328.96875,247.03125,-13532483
311.0625,268.0625,-13532483
322.28125,265.59375,-13524140
323.96875,279.34375,-13524140
312.875,254.15625,-79826
322.5,259.25,-13532483
313.15625,248.875,-2286473
312.65625,248.15625,-13524140
321.3125,261.4375,-2286473
347.78125,162.21875,-13524140
314.1875,232.75,-79826
327.375,231.96875,-79826
325.78125,231.375,-79826
324.875,234.84375,-13532483
325.6875,233.78125,-4226771
285.375,262.40625,-4226771
322.96875,231.40625,-13524140
337.03125,178.4375,-13524140
356.46875,262.8125,-79826
349.25,224.75,-13524140
322.5625,233.03125,-13532483
400.125,256.0,-79826
106.75,302.65625,-79826
106.625,303.0,-79826
300.75,267.1875,-2286473
348.9375,160.9375,-2286473
271.71875,257.59375,-13524140
316.21875,281.71875,-13524140
316.15625,281.71875,-13524140
102.71875,356.21875,-79826
294.0625,251.625,-13524140
312.59375,248.09375,-13532483
93.875,355.25,-79826
322.5,231.71875,-13524140
322.28125,231.4375,-13524140
382.9375,121.34375,-13524140
397.90625,186.59375,-2286473
313.375,251.28125,-13532483
285.5,262.5,-13524140
367.28125,351.28125,-2286473
311.96875,247.28125,-13532483
316.28125,258.5,-13532483
322.96875,231.59375,-13524140
309.125,264.6875,-13532483
396.9375,255.78125,-13524140
59.625,308.5625,-2286473
94.09375,333.84375,-79826
387.125,196.0625,-4226771
332.53125,252.8125,-79826
165.09375,199.875,-13524140
399.875,255.875,-79826
323.625,254.28125,-4226771
267.46875,285.03125,-13524140
335.78125,234.34375,-2286473
411.5625,246.40625,-79826
303.5,258.03125,-13532483
300.5,267.1875,-2286473
289.125,248.875,-13524140
399.5,255.1875,-79826
349.875,158.03125,-4226771
358.5,160.25,-13524140
399.71875,256.40625,-79826
383.84375,222.4375,-13524140
329.03125,246.125,-79826
320.40625,261.5,-13524140
94.5,303.84375,-13532483
296.65625,250.71875,-79826
276.875,257.8125,-13524140
300.78125,267.34375,-13524140
339.46875,272.28125,-13524140
289.90625,303.28125,-13524140
322.5625,231.4375,-2286473
288.9375,251.28125,-2286473
287.9375,253.875,-13524140
332.59375,250.15625,-79826
335.5,245.96875,-79826
329.53125,214.34375,-4226771
106.28125,303.6875,-79826
151.9375,201.90625,-79826
219.28125,215.0625,-13524140
393.03125,257.34375,-13524140
330.65625,246.25,-2286473
334.53125,232.84375,-13524140
322.625,231.71875,-13524140
400.0625,255.875,-13524140
318.53125,234.34375,-13524140
333.6875,232.28125,-4226771
322.96875,232.28125,-13524140
342.0,230.09375,-79826
273.125,235.40625,-2286473
307.25,130.71875,-79826
399.9375,256.0,-79826
219.15625,214.53125,-2286473
347.90625,162.34375,-2286473
309.75,259.4375,-2286473
370.53125,213.59375,-2286473
338.21875,234.40625,-4226771
260.15625,183.3125,-2286473
312.46875,247.9375,-2286473
399.875,256.125,-79826
329.875,252.1875,-2286473
342.625,229.25,-4226771
329.375,247.15625,-4226771
364.5625,129.34375,-2286473
330.65625,244.9375,-13524140
336.28125,236.03125,-13532483
284.125,309.15625,-79826
344.625,221.53125,-13532483
339.78125,199.03125,-13524140
339.78125,199.03125,-2286473
333.6875,236.5,-79826
330.03125,232.59375,-79826
266.9375,213.25,-13524140
333.78125,236.3125,-79826
336.0625,234.34375,-79826
377.59375,259.03125,-13532483
364.5625,129.34375,-2286473
312.40625,247.875,-2286473
330.4375,254.96875,-13532483
312.46875,247.875,-2286473
312.8125,248.4375,-13524140
396.25,260.5,-13532483
256.53125,361.9375,-13524140
354.1875,137.21875,-2286473
356.34375,132.3125,-2286473
276.875,257.8125,-13524140
297.09375,169.21875,-2286473
330.375,254.375,-2286473
357.375,116.375,-2286473
283.96875,309.21875,-79826
312.75,248.59375,-2286473
179.375,202.25,-79826
333.90625,233.9375,-13524140
364.5625,129.34375,-13524140
364.5625,129.34375,-2286473
312.65625,248.1875,-13524140
359.0,138.78125,-13524140
333.28125,236.8125,-13532483
330.28125,254.28125,-13524140
322.4375,231.375,-13524140
399.71875,256.03125,-13532483
399.71875,256.03125,-2286473
321.9375,234.0,-4226771
364.5625,129.34375,-2286473
364.5625,129.34375,-13524140
367.21875,126.0,-2286473
368.71875,139.5,-13524140
368.59375,127.90625,-13524140
380.28125,227.71875,-4226771
371.71875,119.15625,-13524140
397.78125,256.15625,-79826
364.5625,129.34375,-13524140
343.1875,225.09375,-79826
316.71875,209.78125,-79826
316.71875,209.78125,-79826
316.71875,209.78125,-2286473
316.71875,209.78125,-79826
364.5625,129.34375,-13524140
364.5625,129.34375,-13524140
364.5625,129.34375,-13532483
364.5625,129.34375,-13532483
331.96875,253.75,-79826
326.6875,214.25,-79826
326.6875,214.25,-4226771
322.34375,231.25,-13524140
250.34375,222.4375,-2286473
362.0625,131.28125,-13524140
321.09375,239.03125,-13532483
274.375,177.875,-2286473
328.625,247.21875,-13524140
362.53125,132.25,-13524140
328.0,250.15625,-79826
364.5625,129.34375,-2286473
327.9375,250.5,-79826
311.4375,252.1875,-13524140
312.8125,248.4375,-4226771
306.75,255.4375,-79826
368.46875,126.75,-2286473
318.875,247.28125,-2286473
395.40625,255.15625,-13524140
287.96875,251.1875,-79826
323.875,221.46875,-2286473
318.09375,244.9375,-13524140
422.5,188.59375,-79826
378.625,197.875,-79826
322.40625,231.59375,-13524140
371.59375,126.875,-2286473
316.9375,220.4375,-13524140
365.65625,131.65625,-13524140
370.625,213.375,-13532483
259.53125,280.3125,-13524140
399.59375,255.8125,-13524140
399.53125,255.8125,-79826
283.6875,309.0625,-79826
399.65625,255.71875,-79826
161.15625,162.46875,-13524140
399.4375,256.21875,-79826
273.3125,232.0,-13524140
367.0,125.78125,-13524140
365.65625,131.65625,-13524140
179.40625,202.21875,-79826
336.5625,233.3125,-79826
399.65625,255.53125,-79826
311.84375,247.28125,-13524140
311.6875,149.46875,-13524140
108.0,303.4375,-79826
364.5625,129.34375,-2286473
314.40625,263.4375,-79826
397.90625,186.59375,-13524140
320.28125,258.6875,-13524140
312.03125,247.375,-2286473
366.625,126.0,-13532483
365.25,376.53125,-13524140
314.75,251.75,-13524140
363.15625,136.78125,-13524140
332.3125,216.78125,-13532483
366.78125,125.21875,-2286473
367.21875,137.875,-2286473
364.5625,129.34375,-13532483
330.34375,254.375,-13524140
366.78125,128.03125,-13532483
399.9375,256.125,-79826
352.4375,258.6875,-79826
364.5625,129.34375,-13524140
250.90625,223.125,-4226771
178.28125,202.96875,-79826
227.5,198.75,-13524140
346.3125,233.84375,-2286473
322.0625,255.1875,-13524140
339.1875,234.6875,-79826
254.1875,283.25,-13524140
327.5625,255.28125,-4226771
332.46875,252.1875,-13532483
312.8125,248.34375,-13532483
206.34375,359.96875,-13532483
254.1875,283.21875,-13532483
369.90625,141.09375,-2286473
321.09375,252.6875,-13532483
330.90625,244.65625,-79826
307.71875,245.5,-13524140
254.25,283.21875,-13532483
364.5625,129.34375,-13524140
364.5625,129.34375,-2286473
364.5625,129.34375,-13532483
332.3125,143.0,-13532483
367.40625,353.6875,-13532483
364.5625,129.34375,-13524140
364.5625,129.34375,-13524140
367.1875,126.53125,-2286473
367.5625,139.9375,-13532483
364.5625,129.34375,-13524140
382.875,239.5625,-79826
384.0,239.21875,-79826
364.5625,129.34375,-2286473
384.25,239.0,-79826
382.65625,252.1875,-79826
361.96875,117.25,-13532483
386.625,239.78125,-79826
270.875,253.15625,-79826
382.65625,252.1875,-79826
364.5625,129.34375,-13524140
297.6875,251.28125,-13524140
399.375,254.5,-13532483
364.0625,129.125,-2286473
286.0625,249.6875,-4226771
285.8125,249.40625,-13524140
315.375,257.90625,-2286473
352.375,258.6875,-13524140
364.5625,129.34375,-13524140
283.96875,309.46875,-79826
259.40625,279.8125,-13532483
283.96875,309.34375,-79826
311.0625,268.0625,-13524140
307.375,275.875,-13524140
341.5625,168.125,-2286473
323.125,231.5,-13524140
322.71875,231.96875,-13524140
364.75,131.0,-13532483
335.8125,233.21875,-4226771
253.6875,362.84375,-13524140
369.5,140.34375,-4226771
367.84375,126.53125,-2286473
335.8125,233.25,-79826
335.8125,233.25,-79826
325.75,263.4375,-79826
325.75,263.4375,-79826
325.75,263.4375,-79826
324.09375,256.4375,-13532483
307.03125,245.4375,-2286473
145.46875,191.65625,-79826
364.6875,130.78125,-13532483
274.84375,177.125,-2286473
367.0625,126.0625,-2286473
316.4375,240.53125,-13532483
276.875,257.8125,-13524140
367.21875,138.125,-2286473
429.03125,125.3125,-2286473
312.59375,247.9375,-13524140
323.46875,231.65625,-13524140
323.40625,231.65625,-13524140
352.21875,259.125,-79826
283.71875,309.40625,-2286473
217.96875,217.40625,-79826
345.25,153.90625,-13532483
342.0625,230.78125,-13524140
346.59375,225.9375,-79826
347.96875,162.46875,-13524140
287.03125,266.1875,-13532483
364.5625,129.34375,-2286473
276.875,257.8125,-13524140
351.9375,258.78125,-79826
352.15625,258.78125,-79826
319.96875,255.875,-2286473
351.96875,258.71875,-79826
352.15625,258.84375,-79826
364.625,126.5625,-2286473
352.15625,258.78125,-79826
365.65625,131.75,-13532483
352.28125,259.09375,-79826
370.6875,129.28125,-13532483
329.25,273.84375,-79826
306.28125,244.53125,-79826
367.0625,126.0625,-2286473
293.375,247.09375,-4226771
371.5,126.96875,-2286473
366.375,126.53125,-2286473
373.0625,180.71875,-2286473
283.5625,309.34375,-13524140
387.34375,102.875,-13532483
283.78125,309.15625,-13524140
366.28125,133.53125,-4226771
223.6875,227.9375,-13524140
367.0625,126.0625,-2286473
312.03125,246.59375,-13524140
284.0625,308.9375,-79826
366.375,126.53125,-2286473
291.21875,252.1875,-13524140
367.625,125.78125,-2286473
397.90625,186.59375,-2286473
364.5625,129.34375,-13524140
370.34375,212.46875,-13524140
366.5,127.6875,-2286473
319.65625,222.78125,-13532483
320.625,261.71875,-4226771
295.90625,248.09375,-4226771
312.8125,248.34375,-13532483
328.1875,246.0625,-13524140
326.1875,274.3125,-13532483
384.59375,187.53125,-2286473
259.34375,280.25,-13524140
307.3125,245.90625,-13532483
352.21875,258.6875,-13524140
343.875,232.625,-13532483
315.1875,246.96875,-13524140
340.59375,227.65625,-4226771
364.5625,129.34375,-13532483
316.21875,281.71875,-13524140
316.21875,281.71875,-13524140
106.625,303.09375,-79826
106.75,302.65625,-79826
370.5625,213.03125,-13524140
364.5625,129.34375,-13524140
352.03125,259.09375,-79826
354.8125,214.28125,-13532483
354.8125,214.28125,-13532483
219.375,214.46875,-13524140
105.71875,301.46875,-79826
316.78125,251.28125,-79826
399.65625,256.15625,-79826
239.96875,246.75,-2286473
179.3125,201.84375,-2286473
314.0,252.53125,-13532483
284.6875,308.78125,-79826
324.53125,251.8125,-13524140
322.71875,231.84375,-13524140
303.84375,170.21875,-13532483
311.4375,252.1875,-13524140
284.90625,308.875,-79826
315.1875,245.40625,-13524140
322.5625,251.40625,-13524140
322.5625,251.40625,-13524140
330.65625,296.53125,-13532483
307.25,264.34375,-79826
344.625,221.53125,-13532483
305.90625,263.09375,-79826
322.40625,231.4375,-13524140
311.75,247.875,-13524140
260.25,266.0,-2286473
322.5625,231.84375,-13524140
287.03125,266.1875,-13524140
299.3125,289.15625,-13524140
339.21875,225.5625,-13532483
322.5,231.75,-13524140
323.0625,231.375,-13524140
324.71875,232.84375,-79826
364.5625,129.34375,-13524140
322.96875,231.375,-13524140
322.90625,231.4375,-13524140
316.5625,228.21875,-13524140
279.40625,144.53125,-79826
312.03125,247.03125,-13524140
231.6875,202.71875,-2286473
312.65625,248.15625,-2286473
384.875,197.09375,-2286473
316.4375,282.5,-4226771
106.625,303.0625,-79826
285.21875,308.9375,-79826
273.3125,232.15625,-2286473
281.1875,247.15625,-13532483
338.4375,224.375,-2286473
307.3125,248.34375,-13524140
343.375,221.21875,-13532483
336.0,234.28125,-13532483
335.78125,233.65625,-79826
174.9375,198.6875,-79826
322.4375,231.3125,-13524140
333.0,236.59375,-4226771
333.5625,236.625,-79826
220.75,241.875,-13524140
302.03125,260.78125,-2286473
406.34375,255.4375,-13524140
328.8125,246.6875,-13532483
369.15625,258.03125,-2286473
338.3125,273.0625,-13524140
312.03125,247.375,-4226771
340.40625,237.25,-13532483
370.1875,213.125,-13524140
351.9375,190.5625,-13524140
327.09375,247.09375,-13524140
326.3125,255.1875,-13524140
334.25,233.59375,-79826
277.15625,323.71875,-13532483
316.625,253.65625,-13524140
319.84375,258.5,-13524140
370.25,213.375,-13524140
107.15625,303.5,-79826
301.03125,250.28125,-2286473
346.8125,226.15625,-13524140
301.03125,250.28125,-13524140
322.21875,326.0625,-13524140
304.09375,255.03125,-2286473
312.65625,248.0,-13524140
309.59375,257.03125,-13524140
259.53125,280.3125,-13532483
326.46875,273.5,-13524140
327.5625,246.96875,-4226771
361.15625,341.40625,-13532483
381.96875,218.1875,-13532483
285.21875,262.21875,-4226771
400.96875,258.625,-4226771
340.875,222.5625,-79826
242.5625,218.25,-2286473
396.78125,255.53125,-79826
351.3125,160.6875,-13524140
319.65625,253.96875,-13524140
396.78125,255.53125,-2286473
332.4375,246.53125,-13524140
370.625,213.3125,-13524140
360.15625,249.34375,-13524140
328.0,250.3125,-13532483
332.15625,246.46875,-13532483
279.40625,144.53125,-79826
317.0,239.9375,-2286473
328.125,255.21875,-79826
106.75,302.65625,-79826
399.53125,255.59375,-4226771
326.0625,248.34375,-13524140
330.90625,246.65625,-13532483
399.875,256.15625,-79826
399.9375,258.21875,-79826
400.15625,258.28125,-79826
279.46875,265.78125,-13532483
342.6875,229.0625,-4226771
399.84375,258.15625,-13532483
399.3125,256.21875,-79826
340.9375,229.59375,-13524140
399.53125,255.8125,-79826
329.09375,246.40625,-2286473
330.90625,140.96875,-13524140
279.25,265.5,-4226771
360.21875,249.21875,-4226771
312.40625,254.28125,-13524140
346.4375,395.4375,-13524140
208.4375,216.8125,-13532483
444.65625,195.4375,-2286473
317.0,239.9375,-13524140
297.5625,276.875,-13524140
320.125,255.8125,-13532483
300.5,267.1875,-13524140
322.96875,231.4375,-13524140
93.8125,303.5,-13524140
335.375,219.25,-4226771
312.3125,247.875,-13532483
316.03125,258.6875,-2286473
360.375,249.34375,-13524140
399.59375,255.53125,-79826
332.8125,235.6875,-2286473
335.8125,234.46875,-2286473
349.25,224.75,-13532483
408.78125,283.4375,-4226771
399.5,256.4375,-79826
399.875,256.125,-79826
313.3125,252.1875,-2286473
351.53125,328.375,-79826
334.90625,235.53125,-79826
347.71875,162.34375,-2286473
259.25,279.8125,-13532483
320.0625,261.59375,-13524140
230.03125,226.78125,-79826
335.65625,234.5625,-13524140
370.90625,213.1875,-13524140
297.5,277.15625,-13524140
323.1875,258.375,-2286473
393.03125,257.53125,-2286473
312.1875,248.0,-13532483
335.71875,234.28125,-13524140
284.875,261.9375,-4226771
284.96875,262.0625,-4226771
335.71875,234.34375,-79826
333.28125,237.03125,-13532483
396.09375,256.03125,-4226771
312.53125,248.1875,-2286473
287.1875,251.75,-13532483
330.21875,331.6875,-2286473
328.5625,246.9375,-13524140
360.21875,249.28125,-13532483
218.375,195.15625,-4226771
360.21875,249.21875,-2286473
294.0625,247.46875,-79826
341.21875,223.1875,-13524140
348.46875,224.65625,-13532483
300.5625,267.09375,-13532483
224.78125,225.09375,-79826
386.5,142.28125,-13532483
316.0,254.28125,-13532483
334.53125,235.9375,-4226771
334.75,235.59375,-79826
335.71875,234.28125,-79826
288.15625,249.65625,-79826
360.21875,249.1875,-13532483
360.21875,249.34375,-2286473
75.21875,86.90625,-79826
319.84375,256.28125,-13524140
302.65625,245.125,-13532483
327.90625,250.625,-79826
327.9375,250.65625,-79826
336.5,348.5,-13524140
164.78125,196.75,-13524140
226.3125,220.125,-13524140
266.03125,215.3125,-13524140
265.9375,214.53125,-13532483
284.59375,309.6875,-4226771
284.75,308.875,-79826
347.09375,226.09375,-2286473
284.75,308.875,-79826
381.28125,187.3125,-13532483
150.84375,233.78125,-13524140
313.21875,252.90625,-4226771
273.625,232.96875,-13532483
320.28125,253.0,-13524140
399.84375,255.875,-79826
314.84375,240.6875,-79826
313.59375,252.3125,-2286473
322.78125,258.5625,-13524140
314.6875,240.34375,-13524140
325.0625,269.9375,-13524140
341.5625,262.28125,-13532483
329.75,246.65625,-79826
26.96875,208.90625,-79826
27.03125,208.96875,-79826
336.34375,252.375,-13532483
334.28125,236.1875,-79826
334.90625,235.46875,-79826
351.8125,190.46875,-13524140
329.59375,263.71875,-79826
358.96875,334.40625,-2286473
329.1875,246.9375,-2286473
310.53125,245.78125,-13524140
313.59375,250.3125,-13524140
341.78125,167.09375,-13524140
310.53125,246.125,-2286473
300.75,267.28125,-13524140
289.625,247.59375,-79826
322.78125,258.5625,-13524140
346.3125,233.84375,-13524140
316.4375,240.53125,-2286473
322.21875,326.0625,-13524140
347.09375,226.21875,-13524140
272.09375,234.78125,-13532483
323.3125,258.5625,-13524140
381.75,245.4375,-13532483
339.78125,172.65625,-79826
279.40625,144.53125,-79826
326.53125,273.5625,-4226771
399.5,256.5,-79826
370.75,212.6875,-13524140
276.875,257.8125,-13524140
288.5,249.34375,-13524140
399.9375,256.28125,-79826
399.84375,256.125,-79826
399.84375,256.125,-79826
323.125,327.65625,-13524140
328.5,207.625,-13524140
332.71875,232.28125,-13532483
330.0,232.4375,-79826
366.5,106.46875,-13532483
316.5625,282.6875,-4226771
316.5,282.5625,-13524140
320.0625,261.59375,-13524140
328.0625,250.5,-2286473
357.3125,211.4375,-2286473
288.03125,250.03125,-13524140
316.625,257.9375,-4226771
164.78125,196.75,-13524140
399.375,255.15625,-79826
399.9375,255.8125,-13532483
399.875,255.875,-13524140
287.03125,266.1875,-13532483
399.9375,256.28125,-79826
96.25,332.1875,-79826
293.75,250.375,-13524140
289.46875,252.03125,-79826
316.71875,243.375,-2286473
339.28125,243.34375,-13532483
132.65625,137.78125,-79826
323.6875,252.09375,-2286473
307.65625,236.25,-79826
165.59375,199.53125,-13524140
328.0,250.3125,-79826
328.0,250.28125,-79826
328.0625,250.5,-13532483
180.03125,202.53125,-79826
370.53125,213.03125,-13532483
332.65625,190.6875,-2286473
300.78125,267.40625,-13524140
27.21875,209.125,-4226771
333.6875,233.71875,-4226771
330.34375,309.15625,-13524140
328.5625,246.46875,-2286473
253.0625,226.34375,-2286473
303.96875,268.3125,-13524140
347.90625,224.8125,-79826
106.6875,305.0,-79826
30.0,182.25,-13524140
346.3125,233.84375,-2286473
316.9375,313.4375,-2286473
312.25,247.75,-2286473
278.125,288.84375,-2286473
352.03125,190.875,-13532483
340.375,252.1875,-79826
302.375,252.09375,-13524140
298.625,249.6875,-13532483
338.4375,321.75,-4226771
363.5625,131.84375,-13524140
106.6875,302.8125,-79826
300.75,267.40625,-13532483
364.5625,129.34375,-2286473
322.96875,231.3125,-13524140
279.40625,144.53125,-79826
308.4375,239.5,-13524140
348.3125,224.5625,-79826
343.8125,223.34375,-79826
316.625,228.15625,-13524140
335.65625,215.21875,-79826
310.53125,245.78125,-13524140
327.59375,246.6875,-13524140
323.25,258.28125,-13524140
313.03125,249.0,-13524140
332.4375,246.53125,-13524140
397.4375,255.21875,-79826
312.75,248.53125,-13532483
279.375,144.1875,-79826
327.15625,231.375,-79826
334.96875,235.65625,-79826
300.6875,267.1875,-13524140
333.84375,236.5,-79826
335.59375,234.34375,-13532483
291.71875,245.625,-13532483
316.5,262.5,-13532483
355.34375,138.0625,-79826
441.28125,223.28125,-4226771
328.125,255.21875,-13532483
300.75,267.28125,-13524140
399.875,255.78125,-79826
328.5,246.8125,-2286473
355.0,126.5,-2286473
319.375,250.4375,-13524140
338.03125,146.65625,-2286473
228.625,234.75,-13524140
311.96875,247.34375,-13524140
297.5,277.0,-13524140
347.0,223.34375,-79826
312.03125,247.28125,-2286473
364.5625,129.34375,-2286473
353.90625,271.0625,-2286473
320.125,255.78125,-13524140
316.78125,258.21875,-13524140
332.25,247.03125,-2286473
300.78125,267.4375,-13524140
378.5,225.5625,-13532483
312.53125,247.875,-13524140
400.0625,255.875,-79826
211.21875,220.125,-13524140
340.53125,118.96875,-13524140
319.375,250.4375,-13524140
322.90625,258.71875,-13524140
332.4375,246.53125,-13524140
306.40625,261.9375,-2286473
333.625,236.4375,-79826
352.09375,258.5,-4226771
312.03125,247.03125,-13532483
364.5625,129.34375,-2286473
316.65625,228.28125,-13524140
297.5625,277.0625,-13524140
364.5625,129.34375,-13532483
364.5625,129.34375,-13524140
179.46875,202.46875,-4226771
354.25,137.0,-13524140
399.5,256.5625,-4226771
398.9375,257.1875,-2286473
341.65625,262.0,-13524140
399.53125,255.625,-4226771
354.8125,214.28125,-13532483
351.375,160.4375,-13524140
364.5625,129.34375,-4226771
330.03125,243.875,-79826
339.0625,293.5,-79826
364.5625,129.34375,-2286473
332.25,247.03125,-13524140
322.6875,230.71875,-13524140
308.0,252.1875,-13532483
364.5625,129.34375,-2286473
251.0625,226.34375,-13532483
354.59375,213.125,-2286473
399.875,256.125,-79826
319.4375,242.125,-4226771
342.53125,227.375,-2286473
289.75,251.84375,-2286473
328.0625,250.5,-79826
264.84375,376.90625,-13532483
283.71875,309.40625,-13532483
232.09375,227.09375,-79826
308.71875,264.6875,-4226771
224.78125,225.15625,-79826
364.5625,129.34375,-2286473
323.96875,221.75,-79826
320.28125,255.9375,-13532483
387.3125,240.40625,-13524140
368.09375,126.9375,-2286473
354.25,136.5,-79826
349.9375,147.875,-79826
320.46875,251.6875,-13524140
335.59375,234.5625,-79826
259.34375,329.25,-79826
82.1875,173.5,-13524140
348.6875,161.9375,-2286473
284.59375,309.15625,-79826
399.875,256.125,-79826
280.21875,222.5625,-2286473
399.875,256.125,-79826
399.875,256.125,-79826
377.5,82.9375,-79826
345.46875,223.6875,-79826
345.625,223.6875,-13532483
333.4375,236.65625,-79826
363.875,122.46875,-13532483
333.4375,236.65625,-79826
322.28125,262.1875,-13524140
314.125,245.4375,-2286473
316.03125,258.28125,-13524140
335.8125,218.53125,-79826
323.25,261.9375,-13532483
319.375,242.40625,-13532483
114.40625,99.8125,-13524140
366.90625,131.75,-2286473
248.125,231.3125,-4226771
279.125,143.65625,-79826
188.4375,202.15625,-13524140
364.5625,129.34375,-2286473
342.625,221.625,-13532483
332.3125,143.0,-4226771
312.1875,247.75,-2286473
356.5625,129.625,-2286473
365.875,133.25,-2286473
367.8125,128.6875,-2286473
363.78125,139.84375,-13524140
364.5625,129.34375,-2286473
348.46875,224.65625,-13524140
368.875,136.09375,-2286473
334.90625,244.0,-13532483
114.78125,99.9375,-13524140
327.65625,257.25,-13524140
410.53125,129.6875,-2286473
40.09375,142.09375,-13524140
335.71875,234.46875,-4226771
333.375,237.03125,-79826
348.1875,223.90625,-13524140
340.65625,292.96875,-79826
337.6875,293.59375,-79826
382.71875,250.78125,-13524140
333.5625,236.59375,-79826
